id,name,release_year,runtime,director,actors
b1813,Make It Funky!,2005,110,Michael Murphy,None
b1814,The Blind Swordsman: Zatoichi,2004,116,Takeshi Kitano,_Tadanobu Asano_Takeshi Kitano_Yui Natsukawa
b1815,Shrek 2,2004,93,_Andrew Adamson_Conrad Vernon_Kelly Asbury,_Cameron Diaz_Eddie Murphy_Mike Myers
b1816,The Clay Bird,2004,94,Tareque Masud,None
b1817,Life of Brian (re-release),2004,94,Terry Jones,_Graham Chapman_John Cleese_Michael Palin
b1818,Lawless Heart,2003,100,_Neil Hunter_Tom Hunsinger,_Bill Nighy_Douglas Henshall_Tom Hollander
b1819,Kippur,2000,124,Amos Gitai,_Liron Levo_Tomer Russo
b1820,Elizabeth,1998,124,Shekhar Kapur,Cate Blanchett
b1821,Mistress America,2015,84,Noah Baumbach,_Greta Gerwig_Lola Kirke
b1822,Spy,2015,119,Paul Feig,_Jason Statham_Jude Law_Melissa McCarthy_Rose Byrne
b1823,After Tiller,2013,85,_Lana Wilson_Martha Shane,None
b1824,An Unreasonable Man,2007,122,_Henriette Mantel_Steve Skrovan,_Howard Zinn_Pat Buchanan_Ralph Nader
b1825,24 City,2009,112,Zhang Ke Jia,None
b1826,Night Moves,2014,112,Kelly Reichardt,_Dakota Fanning_Jesse Eisenberg_Peter Sarsgaard
b1827,The Kingdom of Dreams and Madness,2014,118,Mami Sunada,None
b1828,Crude,2009,105,Joe Berlinger,None
b1829,Tanna,2016,100,_Bentley Dean_Martin Butler,None
b1830,John Wick: Chapter 2,2017,122,Chad Stahelski,None
b1831,The Witnesses,2008,112,André Téchiné,None
b1832,Destination Unknown,2017,81,_Claire Ferguson_Llion Roberts,_Cesia Mosberg_Ed Mosberg_Frank Blaichman_Marsha Kreuzman_Mietek Pemper_Regina Lewis_Roman Ferber_Stanley Glogover_Victor Lewis
b1833,The Battered Bastards of Baseball,2014,73,_Chapman Way_Maclain Way,None
b1834,Oceans,2010,84,_Jacques Cluzaud_Jacques Perrin,Pierce Brosnan
b1835,Titanic,1997,194,James Cameron,_Kate Winslet_Leonardo DiCaprio
b1836,That Evening Sun,2009,110,Scott Teems,None
b1837,The Invisible War,2012,93,Kirby Dick,None
b1838,The Motorcycle Diaries,2004,126,Walter Salles,_Gael García Bernal_Rodrigo De la Serna
b1839,Metropolis,2002,108,Rintaro,Toshio Furukawa
b1840,Down from the Mountain,2001,98,_Chris Hegedus_D.A. Pennebaker_Nick Doob,Emmylou Harris
b1841,The Wolfpack,2015,90,Crystal Moselle,None
b1842,Little Children,2006,136,Todd Field,_Jackie Earle Haley_Jennifer Connelly_Kate Winslet_Patrick Wilson
b1843,Terminator 2: Judgment Day,1991,137,James Cameron,_Arnold Schwarzenegger_Linda Hamilton
b1844,Morris from America,2016,91,Chad Hartigan,_Carla Juri_Craig Robinson_Levin Henning_Markees Christmas_Patrick Güldenberg
b1845,Another Road Home,2005,79,Danae Elon,None
b1846,The Wolf of Wall Street,2013,180,Martin Scorsese,_Cristin Milioti_Ethan Suplee_Jean Dujardin_Jon Bernthal_Jon Favreau_Jonah Hill_Kyle Chandler_Leonardo DiCaprio_Margot Robbie_Matthew McConaughey_Rob Reiner_Spike Jonze
b1847,Rich Hill,2014,91,_Andrew Droz Palermo_Tracy Droz Tragos,None
b1848,Dark Days,2000,94,Marc Singer,None
b1849,Captain America: Civil War,2016,147,_Anthony Russo_Joe Russo,_Anthony Mackie_Chadwick Boseman_Chris Evans_Don Cheadle_Jeremy Renner_Paul Bettany_Robert Downey Jr._Scarlett Johansson_Sebastian Stan
b1850,Nina Forever,2016,98,_Ben Blaine_Chris Blaine,None
b1851,The Desert of Forbidden Art,2011,80,_Amanda Pope_Tchavdar Georgiev,None
b1852,Stand by Me,1986,89,Rob Reiner,_Corey Feldman_Jerry O'Connell_River Phoenix_Wil Wheaton
b1853,Super Dark Times,2017,100,Kevin Phillips,_Adea Lennox_Amy Hargreaves_Charlie Tahan_Elizabeth Cappuccino_Ethan Botwick_Justin Rose_Max Talisman_Owen Campbell_Philip H. Ashley_Sawyer Barth
b1854,Finding Vivian Maier,2014,83,_Charlie Siskel_John Maloof,_John Maloof_Vivian Maier
b1855,Middle of Nowhere,2012,97,Ava DuVernay,_David Oyelowo_Edwina Findley_Emayatzy E. Corinealdi_Lorraine Toussaint
b1856,The Square,2010,105,Nash Edgerton,_Claire Van Der Boom_David Roberts_Joel Edgerton
b1857,Beauty in Trouble,2008,None,Jan Hrebejk,None
b1858,The Deserted Station,2004,88,Alireza Raisian,None
b1859,Kitchen Stories,2004,95,Bent Hamer,_Joachim Calmeyer_Tomas Norström
b1860,Roger Dodger,2002,106,Dylan Kidd,_Campbell Scott_Isabella Rossellini_Jesse Eisenberg
b1861,The Kid Stays in the Picture,2002,93,_Brett Morgen_Nanette Burstein,Robert Evans
b1862,Startup.com,2001,107,_Chris Hegedus_Jehane Noujaim,_Kaleil Isaza Tuzman_Tom Herman
b1863,Harry Is Here to Help,2001,117,Dominik Moll,_Laurent Lucas_Sergi López
b1864,Liberty Heights,1999,127,Barry Levinson,_Adrien Brody_Bebe Neuwirth_Joe Mantegna
b1865,The Full Monty,1997,91,Peter Cattaneo,_Mark Addy_Robert Carlyle_Tom Wilkinson
b1866,Les amitiés maléfiques,2007,100,Emmanuel Bourdieu,None
b1867,Born on the Fourth of July,1989,145,Oliver Stone,Tom Cruise
b1868,"2 Autumns, 3 Winters",2014,91,Sébastien Betbeder,None
b1869,Graceland,2013,84,Ron Morales,_Arnold Reyes_Dido De La Paz_Ella Guevara_Leon Miguel_Marife Necesito_Menggie Cobarrubias_Patricia Gayod
b1870,Catch Me If You Can,2002,141,Steven Spielberg,_Christopher Walken_Leonardo DiCaprio_Tom Hanks
b1871,Land of Mine,2016,100,Martin Zandvliet,_Joel Basman_Laura Bro_Louis Hofmann_Mikkel Boe Følsgaard_Roland Møller_Zoe Zandvliet
b1872,Side Effects,2013,106,Steven Soderbergh,_Catherine Zeta Jones_Channing Tatum_Jude Law_Rooney Mara
b1873,Afterimage,2017,98,Andrzej Wajda,_Aleksander Fabisiak_Aleksandra Justa_Boguslaw Linda_Bronislawa Zamachowska_Irena Melcer_Krzysztof Pieczynski_Mariusz Bonaszewski_Paulina Galazka_Szymon Bobrowski_Zofia Wichlacz
b1874,Treeless Mountain,2009,89,So Yong Kim,None
b1875,The LEGO Batman Movie,2017,104,Chris McKay,None
b1876,Kate Plays Christine,2016,112,Robert Greene,None
b1877,A Prairie Home Companion,2006,105,Robert Altman,_Garrison Keillor_John C. Reilly_Lily Tomlin_Meryl Streep_Woody Harrelson
b1878,Mid-August Lunch,2010,75,Gianni Di Gregorio,None
b1879,Martha Marcy May Marlene,2011,120,T. Sean Durkin,None
b1880,Caterpillar,2011,85,Kôji Wakamatsu,None
b1881,Microbe and Gasoline,2016,105,Michel Gondry,None
b1882,Kicking and Screaming,1995,96,Noah Baumbach,_Eric Stoltz_Josh Hamilton
b1883,Must Read After My Death,2009,73,Morgan Dews,None
b1884,Baadasssss!,2004,None,Mario Van Peebles,_Joy Bryant_Mario Van Peebles_Nia Long_Ossie Davis
b1885,Trainwreck,2015,125,Judd Apatow,_Amy Schumer_Bill Hader_Brie Larson_Colin Quinn
b1886,Harold and Lillian: A Hollywood Love Story,2017,94,Daniel Raim,None
b1887,Guerrilla: The Taking of Patty Hearst,2004,89,Robert Stone,_Michael Bortin_Russ Little
b1888,In This World,2003,88,Michael Winterbottom,_Enayatullah_Imran Paracha_Jamal Udin Torabi
b1889,Secret Ballot,2002,123,Babak Payami,_Cyrus Abidi_Nassim Abdi
b1890,About a Boy,2002,101,_Chris Weitz_Paul Weitz,Hugh Grant
b1891,The Believer,2002,102,Henry Bean,_Ryan Gosling_Summer Phoenix
b1892,The Specialist,2000,128,Eyal Sivan,None
b1893,The Jaundiced Eye,1999,89,Nonny de la Peña,None
b1894,This Film Is Not Yet Rated,2006,97,Kirby Dick,_Kimberly Peirce_Kirby Dick_Matt Stone
b1895,"10,000 km",2015,99,Carlos Marques-Marcet,None
b1896,Peace Officer,2015,105,_Brad Barber_Scott Christopherson,None
b1897,Bastard Out of Carolina,1996,97,Anjelica Huston,None
b1898,Point Blank,2011,84,Fred Cavayé,None
b1899,Ingrid Bergman in Her Own Words,2015,114,Stig Björkman,_Ingrid Bergman_Roberto Rossellini
b1900,Get Me Roger Stone,2017,92,_Daniel DiMauro_Dylan Bank_Morgan Pehme,_Alex Jones_Donald Trump_Harry Siegel_Jane Mayer_Jeffrey Toobin_Matt Labash_Paul Manafort_Roger Stone_Tucker Carlson_Wayne Barrett
b1901,Plot for Peace,2014,84,_Carlos Agulló_Mandy Jacobson,None
b1902,Billy the Kid,2007,84,Jennifer Venditti,None
b1903,Okja,2017,120,Joon-ho Bong,_Colm Hill_Giancarlo Esposito_Jake Gyllenhaal_Jose Carias_Kathryn Kirkpatrick_Michael Mitton_Seo-Hyeon Ahn_Sheena Kamal_Tilda Swinton
b1904,National Bird,2016,92,Sonia Kennebeck,None
b1905,The Great Flood,2014,80,Bill Morrison,None
b1906,Omar,2014,96,Hany Abu-Assad,_Adam Bakri_Iyad Hoorani_Leem Lubany_Samer Bisharat
b1907,mother!,2017,121,Darren Aronofsky,_Amanda Chiu_Brian Gleeson_Domhnall Gleeson_Ed Harris_Eric Davis_Javier Bardem_Jennifer Lawrence_Jovan Adepo_Kristen Wiig_Michelle Pfeiffer_Patricia Summersett_Stefan Simchowitz_Stephen McHattie
b1908,Mission: Impossible - Rogue Nation,2015,131,Christopher McQuarrie,_Alec Baldwin_Jeremy Renner_Rebecca Ferguson_Simon Pegg_Tom Cruise_Ving Rhames
b1909,The Purple Rose of Cairo,1985,82,Woody Allen,_Jeff Daniels_Mia Farrow
b1910,S21: The Khmer Rouge Death Machine,2004,101,Rithy Panh,None
b1911,On the Run,2004,117,Lucas Belvaux,_Catherine Frot_Dominique Blanc_Gilbert Melki_Lucas Belvaux_Ornella Muti
b1912,Shot in the Heart,2002,98,Agnieszka Holland,None
b1913,Solas,2000,101,Benito Zambrano,None
b1914,"Life, Animated",2016,89,Roger Ross Williams,None
b1915,Waitress,2007,108,Adrienne Shelly,_Jeremy Sisto_Keri Russell_Nathan Fillion
b1916,The Skeleton Twins,2014,93,Craig Johnson,_Bill Hader_Kristen Wiig_Luke Wilson
b1917,Prodigal Sons,2010,86,Kimberly Reed,None
b1918,Oklahoma City,2017,102,Barak Goodman,None
b1919,Marina Abramovic: The Artist Is Present,2012,106,_Jeff Dupre_Matthew Akers,Marina Abramovic
b1920,Terribly Happy,2010,90,Henrik Ruben Genz,None
b1921,The Bridesmaid,2006,111,Claude Chabrol,None
b1922,Natural Born Killers,1994,118,Oliver Stone,_Juliette Lewis_Woody Harrelson
b1923,Me and Earl and the Dying Girl,2015,105,Alfonso Gomez-Rejon,_Olivia Cooke_RJ Cyler_Thomas Mann
b1924,The Rabbi's Cat,2012,100,_Antoine Delesvaux_Joann Sfar,None
b1925,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,2015,98,Douglas Tirola,None
b1926,78/52: Hitchcock’s Shower Scene,2017,91,Alexandre O. Philippe,_Alan Barnette_Amy E. Duddleston_Danny Elfman_Desi Arnaz_Elizabeth Allan_Frankie Avalon_Guillermo del Toro_Jamie Lee Curtis_Judith Anderson_Judy Bamber_Justin Benson_Leslie Banks_Lucille Ball_Marco Calavita_Martin Balsam_Peggy Ashcroft_Pepijn Caudron_Peter Bogdanovich_Tallulah Bankhead_Tere Carrubba
b1927,Dancing in Jaffa,2014,90,Hilla Medalia,_Pierre Dulaine_Yvonne Marceau
b1928,The Woodmans,2011,82,Scott Willis,None
b1929,Sicko,2007,123,Michael Moore,Michael Moore
b1930,Monster,2003,109,Patty Jenkins,_Bruce Dern_Charlize Theron_Christina Ricci
b1931,A Bigger Splash,2016,125,Luca Guadagnino,_Dakota Johnson_Matthias Schoenaerts_Ralph Fiennes_Tilda Swinton
b1932,Daddy Longlegs,2010,100,_Ben Safdie_Joshua Safdie,None
b1933,Tabloid,2011,88,Errol Morris,None
b1934,Very Semi-Serious,2015,83,Leah Wolchok,None
b1935,Blockers,2018,102,Kay Cannon,_Colton Dunn_Geraldine Viswanathan_Gideon Adlon_Graham Phillips_Ike Barinholtz_Jake Picking_John Cena_Kathryn Newton_Leslie Mann_Miles Robbins_Ramona Young_Rhoda Griffis_Sarayu Rao
b1936,What Maisie Knew,2013,99,_David Siegel_Scott McGehee,_Alexander Skarsgård_Joanna Vanderham_Julianne Moore_Onata Aprile_Steve Coogan
b1937,The Watermelon Woman,1997,90,Cheryl Dunye,None
b1938,The Women's Balcony,2017,96,Emil Ben-Shimon,None
b1939,Augustine,2013,102,Alice Winocour,_Ange Ruzé_Chiara Mastroianni_Grégoire Colin_Lise Lamétrie_Olivier Rabourdin_Roxane Duran_SoKo_Sophie Cattani_Stéphan Wojtowicz_Vincent Lindon
b1940,Janis: Little Girl Blue,2015,103,Amy Berg,Cat Power
b1941,Frankenweenie,2012,87,Tim Burton,_Catherine O'Hara_Martin Short_Winona Ryder
b1942,Thelma,2017,116,Joachim Trier,_Anders Mossling_Camilla Belsvik_Eili Harboe_Ellen Dorrit Petersen_Grethe Eltervåg_Henrik Rafaelsen_Ingrid Gi_Ingrid Jørgensen Dragland_Isabel Christine Andreasen_Lars Berge_Ludvig Algeback_Marte Magnusdotter Solem_Okay Kaya_Peter Ekedahl_Sigve Bøe_Steinar Klouman Hallert_Vanessa Borgli_Vidar Fransson
b1943,Yadon ilaheyya,2003,92,Elia Suleiman,None
b1944,Black Hawk Down,2001,144,Ridley Scott,Josh Hartnett
b1945,Code Unknown: Incomplete Tales of Several Journeys,2001,118,Michael Haneke,_Juliette Binoche_Thierry Neuvic
b1946,Southside with You,2016,84,Richard Tanne,_Parker Sawyers_Tika Sumpter
b1947,Rize,2005,86,David LaChapelle,Tommy the Clown
b1948,The Ground Truth,2006,72,Patricia Foulkrod,_Herold Noel_Robert Acosta_Sean Huze
b1949,Bombay Beach,2011,80,Alma Har'el,None
b1950,Iron Island,2006,90,Mohammad Rasoulof,None
b1951,The Stone Roses: Made of Stone,2013,97,Shane Meadows,None
b1952,Humpday,2009,94,Lynn Shelton,_Alycia Delmore_Joshua Leonard_Mark Duplass
b1953,Shakespeare Behind Bars,2006,93,Hank Rogerson,None
b1954,My Mother's Smile,2005,105,Marco Bellocchio,None
b1955,X-Men: Days of Future Past,2014,131,Bryan Singer,_Halle Berry_Hugh Jackman_Ian McKellen_James McAvoy_Jennifer Lawrence_Michael Fassbender_Patrick Stewart_Peter Dinklage
b1956,Polisse,2012,127,Maïwenn Le Besco,_Joey Starr_Karin Viard_Marina Foïs_Nicolas Duvauchelle
b1957,The Sea Inside,2004,125,Alejandro Amenábar,_Belén Rueda_Javier Bardem_Lola Dueñas
b1958,Jean-Michel Basquiat: The Radiant Child,2010,88,Tamra Davis,None
b1959,The Others,2001,104,Alejandro Amenábar,_Christopher Eccleston_Nicole Kidman
b1960,Twelve Monkeys,1996,129,Terry Gilliam,_Bruce Willis_Madeleine Stowe
b1961,Flushed Away,2006,85,_David Bowers_Sam Fell,_Hugh Jackman_Ian McKellen_Kate Winslet
b1962,Awakenings,1990,121,Penny Marshall,_Robert De Niro_Robin Williams
b1963,The Measure of a Man,2016,91,Stéphane Brizé,None
b1964,Colette,2018,111,Wash Westmoreland,_Aiysha Hart_Arabella Weir_Caroline Boulton_Denise Gough_Dominic West_Eleanor Tomlinson_Fiona Shaw_Karen Gagnon_Keira Knightley_Ray Panthaki_Robert Pugh_Shannon Tarbet
b1965,Like Crazy,2017,118,Paolo Virzì,None
b1966,McCullin,2015,91,_David Morris_Jacqui Morris,None
b1967,Thirteen Conversations About One Thing,2002,104,Jill Sprecher,John Turturro
b1968,Barcelona,1994,101,Whit Stillman,_Chris Eigeman_Taylor Nichols
b1969,Peggy Sue Got Married,1986,103,Francis Ford Coppola,_Kathleen Turner_Nicolas Cage
b1970,Duck Season,2006,90,Fernando Eimbcke,None
b1971,Inception,2010,148,Christopher Nolan,_Ellen Page_Joseph Gordon-Levitt_Ken Watanabe_Leonardo DiCaprio
b1972,Serenity,2005,119,Joss Whedon,_Chiwetel Ejiofor_Gina Torres_Nathan Fillion
b1973,The Life of Jesus,,96,Bruno Dumont,_David Douche_Geneviève Cottreel_Hélène Blaevoet_Kader Chaatouf_Marjorie Cottreel_Samuel Boidin_Sébastien Bailleul_Sébastien Delbaere_Steve Smagghe_Suzanne Berteloot
b1974,Computer Chess,2013,92,Andrew Bujalski,None
b1975,Paris 05:59: Théo & Hugo,2017,97,_Jacques Martineau_Olivier Ducastel,None
b1976,Tucker: The Man and His Dream,1988,110,Francis Ford Coppola,_Jeff Bridges_Joan Allen_Martin Landau
b1977,Casting JonBenét,2017,80,Kitty Green,None
b1978,The Last King of Scotland,2006,123,Kevin Macdonald,_Forest Whitaker_Gillian Anderson_James McAvoy
b1979,Unrelated,2014,100,Joanna Hogg,None
b1980,Caucus,2013,104,AJ Schnack,None
b1981,After Innocence,2005,95,Jessica Sanders,None
b1982,Tomboy,2011,82,Céline Sciamma,None
b1983,Farewell,2010,113,Christian Carion,None
b1984,The Orphanage,2007,105,Juan Antonio Bayona,_Belén Rueda_Fernando Cayo_Roger Príncep
b1985,A Woman's Life,2017,119,Stéphane Brizé,None
b1986,The Invitation,2016,100,Karyn Kusama,_Emayatzy E. Corinealdi_Logan Marshall-Green_Michiel Huisman_Tammy Blanchard
b1987,Cheatin',2014,76,Bill Plympton,None
b1988,Welcome to Pine Hill,2013,81,Keith Miller,None
b1989,End of the Century,2004,110,_Jim Fields_Michael Gramaglia,None
b1990,Red Lights,2004,105,Cédric Kahn,_Carole Bouquet_Jean-Pierre Darroussin_Vincent Deniard
b1991,Raja,2004,112,Jacques Doillon,None
b1992,Ocean's Eleven,2001,116,Steven Soderbergh,_Brad Pitt_George Clooney
b1993,Scottsboro: An American Tragedy,2001,84,_Barak Goodman_Daniel Anker,_Frances McDormand_Stanley Tucci
b1994,Joe Gould's Secret,2000,104,Stanley Tucci,None
b1995,In the Shadow of Women,2016,73,Philippe Garrel,None
b1996,Orlando,1993,93,Sally Potter,Tilda Swinton
b1997,Forty Shades of Blue,2005,108,Ira Sachs,None
b1998,The Time That Remains,2011,109,Elia Suleiman,None
b1999,Mean Creek,2004,90,Jacob Aaron Estes,_Rory Culkin_Ryan Kelley_Scott Mechlowicz
b2000,Bully ,2012,98,Lee Hirsch,None
b2001,The School of Flesh,1999,110,Benoît Jacquot,_Isabelle Huppert_Vincent Martinez
b2002,Your Friends & Neighbors,1998,100,Neil LaBute,_Aaron Eckhart_Amy Brenneman_Ben Stiller_Nastassja Kinski
b2003,Faults,2015,89,Riley Stearns,None
b2004,Bad Santa,2003,91,Terry Zwigoff,_Bernie Mac_Billy Bob Thornton_John Ritter_Lauren Graham
b2005,A Ciambra,2018,118,Jonas Carpignano,_Damiano Amato_Francesco Pio Amato_Iolanda Amato_Koudous Seihon_Paolo Carpignano_Patrizia Amato_Pio Amato_Rocco Amato_Susanna Amato
b2006,Waking Sleeping Beauty,2010,86,Don Hahn,_John Lasseter_Michael Eisner_Roy Edward Disney
b2007,The Nile Hilton Incident,2017,106,Tarik Saleh,_Ahmed Selim_Fares Fares_Ger Duany_Hania Amar_Hichem Yacoubi_Khaled Abdelhamed_Mari Malek_Mohamed Abdouni_Mohamed Yousry_Nael Ali_Slimane Dazi_Taher Badr_Tareq Abdalla_Yasser Ali Maher
b2008,Killing Them Safely,2015,100,Nick Berardini,None
b2009,It Might Get Loud,2009,98,Davis Guggenheim,_Jack White_Jimmy Page_The Edge
b2010,District B13,2006,84,Pierre Morel,_Cyril Raffaelli_David Belle
b2011,Cronos,1994,94,Guillermo del Toro,_Federico Luppi_Ron Perlman
b2012,Warlords,2010,126,_Peter Chan_Wai Man Yip,_Andy Lau_Jet Li_Takeshi Kaneshiro
b2013,Double Lover,2018,107,François Ozon,_Antoine de La Morinerie_Dominique Reymond_Fanny Sage_Jacqueline Bisset_Jean-Édouard Bodziak_Jean-Paul Muel_Jérémie Renier_Keisley Gauthier_Marine Vacth_Myriam Boyer
b2014,Berlin Syndrome,2017,116,Cate Shortland,_Christoph Franken_Elmira Bahrami_Emma Bading_Lucie Aron_Malin Steffen_Matthias Habich_Max Riemelt_Nassim Avat_Teresa Palmer_Thuso Lekwape
b2015,I.O.U.S.A.,2008,85,Patrick Creadon,None
b2016,Fearless,2006,103,Ronny Yu,Jet Li
b2017,Louder Than Bombs,2016,109,Joachim Trier,_Devin Druid_Gabriel Byrne_Isabelle Huppert_Jesse Eisenberg
b2018,Cedar Rapids,2011,86,Miguel Arteta,_Anne Heche_Ed Helms_John C. Reilly
b2019,At the Edge of the World,2009,90,Dan Stone,None
b2020,Who Gets to Call It Art?,2006,78,Peter Rosen,None
b2021,Happy Christmas,2014,88,Joe Swanberg,None
b2022,Évocateur: The Morton Downey Jr. Movie,2013,None,_Daniel A. Miller_Jeremy Newberger_Seth Kramer,Morton Downey Jr.
b2023,Strayed,2004,95,André Téchiné,_Emmanuelle Béart_Gaspard Ulliel_Grégoire Leprince-Ringuet
b2024,Chalk,2007,85,Mike Akel,None
b2025,Beetlejuice,1988,92,Tim Burton,_Alec Baldwin_Geena Davis_Michael Keaton
b2026,Lars and the Real Girl,2007,106,Craig Gillespie,_Emily Mortimer_Paul Schneider_Ryan Gosling
b2027,In Pursuit of Silence,2017,81,Patrick Shen,None
b2028,Boy,2012,87,Taika Waititi,_Cherilee Martin_Haze Reweti_James Rolleston_Moerangi Tihore_RickyLee Waipuka-Russell_Taika Waititi
b2029,Clerks,1994,92,Kevin Smith,_Brian O'Halloran_Jeff Anderson
b2030,Tears of the Black Tiger,2007,110,Wisit Sasanatieng,_Chartchai Ngamsan_Stella Malucchi_Supakorn Kitsuwon
b2031,Thumbsucker,2005,96,Mike Mills,_Lou Taylor Pucci_Vincent D'Onofrio
b2032,The Cruise,1998,76,Bennett Miller,Timothy 'Speed' Levitch
b2033,Kicks,2016,80,Justin Tipping,None
b2034,Inglourious Basterds,2009,153,_Eli Roth_Quentin Tarantino,_Brad Pitt_Diane Kruger_Eli Roth
b2035,The Mermaid,2016,94,Stephen Chow,None
b2036,Never Let Me Go,2010,103,Mark Romanek,_Andrew Garfield_Carey Mulligan_Keira Knightley
b2037,Bombshell: The Hedy Lamarr Story,2017,88,Alexandra Dean,_Bill Birnes_Charles Amirkhanian_Danijela Cabric_Jeanine Basinger_Lisa Cassileth_Manya Hartmayer Breuer_Mel Brooks_Nino Amareno_Peter Bogdanovich_Wendy Colton
b2038,Batman,1989,126,Tim Burton,_Jack Nicholson_Michael Keaton
b2039,In Another Country,2012,89,Sang-soo Hong,None
b2040,Babel,2006,143,Alejandro González Iñárritu,_Brad Pitt_Cate Blanchett
b2041,Man from Reno,2015,111,Dave Boyle,_Ayako Fujitani_Kazuki Kitamura_Pepe Serna_Yasuyo Shiba
b2042,Unstoppable,2010,98,Tony Scott,_Chris Pine_Denzel Washington_Rosario Dawson
b2043,The Bad Lieutenant: Port of Call - New Orleans,2009,122,Werner Herzog,_Eva Mendes_Nicolas Cage
b2044,Brave,2012,93,_Brenda Chapman_Mark Andrews_Steve Purcell,_Billy Connolly_Craig Ferguson_Emma Thompson_Julie Walters_Kelly Macdonald_Kevin McKidd_Robbie Coltrane
b2045,Viva,2016,100,Paddy Breathnach,_Héctor Medina_Jorge Perugorría_Luis Alberto García_Renata Maikel Machin Blanco
b2046,Crash,2005,112,Paul Haggis,_Don Cheadle_Sandra Bullock
b2047,Trading Places,1983,118,John Landis,_Dan Aykroyd_Eddie Murphy
b2048,Slither,2006,95,James Gunn,_Elizabeth Banks_Michael Rooker_Nathan Fillion
b2049,Girlhood,2003,82,Liz Garbus,None
b2050,Undercover Brother,2002,86,Malcolm D. Lee,_Aunjanue Ellis_Denise Richards_Eddie Griffin
b2051,Amélie,2001,122,Jean-Pierre Jeunet,_Audrey Tautou_Mathieu Kassovitz
b2052,Enter the Void,2010,161,Gaspar Noé,_Cyril Roy_Nathaniel Brown_Olly Alexander_Paz de la Huerta
b2053,Dung che sai duk,2008,100,Kar Wai Wong,_Brigitte Lin_Leslie Cheung_Maggie Cheung
b2054,Revolutionary Road,2008,119,Sam Mendes,_Kate Winslet_Leonardo DiCaprio
b2055,Live Free or Die Hard,2007,128,Len Wiseman,_Bruce Willis_Justin Long_Timothy Olyphant
b2056,Up for Grabs,2005,90,Michael Wranovics,None
b2057,Mysterious Object at Noon,2001,83,Apichatpong Weerasethakul,None
b2058,The Beautiful City,2006,101,Asghar Farhadi,None
b2059,The Dead Zone,1983,103,David Cronenberg,_Brooke Adams_Christopher Walken
b2060,Palo Alto,2014,100,Gia Coppola,_Emma Roberts_Jack Kilmer_James Franco_Nat Wolff_Zoe Levin
b2061,"Yoo-Hoo, Mrs. Goldberg",2009,92,Aviva Kempner,None
b2062,Training Day,2001,122,Antoine Fuqua,_Denzel Washington_Ethan Hawke
b2063,Body Double,1984,114,Brian De Palma,_Craig Wasson_Melanie Griffith
b2064,Lion,2016,118,Garth Davis,Nicole Kidman
b2065,The September Issue,2009,90,R.J. Cutler,Anna Wintour
